Animal_id Breed FX2 FX3 FX4 FX5 FX6 FX7 NAVEL COLOR Management_group Sex Proportion_taurine prob hap1 hap2
022092 TC PBP02 10 Alexandria 0 NA Alexandria 7 4 HD1__663 Heifer_[H] 0.627523 0.961957484728379 154 129
022096 TC NPG09 10 Alexandria 0 NA NA 7.5 2 HD1__13600 Steer_[S] 0.699804 0.932345610086123 72 126
022100 TC PTR02 10 Alexandria 0 NA Alexandria 7 4 HD1__13602 Heifer_[H] 0.63568 1 128 129
022103 TC PBP02 10 Alexandria 0 NA Alexandria 7.5 4 HD1__13603 Heifer_[H] 0.667131 0.932345610086123 126 72
022109 TC NPG09 10 Alexandria 0 NA NA 6 2 HD1__10644 Steer_[S] 0.595229 0.915425796265155 72 129
022113 TC PBP02 10 Alexandria 0 NA Alexandria 9 1 HD1__11193 Heifer_[H] 0.672307 1 6 72
022114 TC NPG10 10 Alexandria 0 NA NA 8.66667 4 HD1__13604 Steer_[S] 0.663332 1 72 72
022116 TC PTR02 10 Alexandria 0 NA NA 9 2 HD1__664 Heifer_[H] 0.73658 1 72 72
022117 TC PBP02 10 Alexandria 0 NA Alexandria 8.5 1 HD1__11205 Heifer_[H] 0.692012 1 72 72
022122 TC PBP02 10 Alexandria 0 NA Alexandria 7.5 2 HD1__666 Heifer_[H] 0.594677 0.939017455766502 75 47
022124 TC NPG09 10 Alexandria 0 NA NA 8.5 4.5 HD1__245 Steer_[S] 0.757799 0.942689787469089 76 75
022131 TC NPG10 11 Alexandria 0 NA NA 6 4 HD1__246 Steer_[S] 0.652136 0.915425796265155 129 72
022139 TC NPG09 11 Alexandria 0 NA NA 8.5 2 HD1__247 Steer_[S] 0.728517 0.953515629566798 145 72
022145 TC PTR02 11 Alexandria 0 NA Alexandria 8 4 HD1__13606 Heifer_[H] 0.654808 1 72 72
022148 TC PBP02 11 Alexandria 0 NA Alexandria 8 4.5 HD1__11249 Heifer_[H] 0.709995 0.915425796265155 129 72
022149 TC PBP02 11 Alexandria 0 NA Alexandria 6.5 4.5 HD1__11171 Heifer_[H] 0.655032 0.945063766193164 129 73
022151 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 2 HD1__11182 Heifer_[H] 0.664746 0.948831471266451 129 7
022153 TC PBP02 11 Alexandria 0 NA Alexandria 8 1.5 HD1__11194 Heifer_[H] 0.683564 1 6 72
022156 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 2 HD1__13608 Heifer_[H] 0.697115 0.941138983460667 30 129
022157 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 2 HD1__11206 Heifer_[H] 0.574028 1 97 19
022158 TC PTR02 11 Alexandria 0 NA Alexandria 9 1 HD1__667 Heifer_[H] 0.716425 0.999999941857453 78 72
022159 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 2 HD1__10707 Heifer_[H] 0.70976 1 72 72
022162 TC NPG10 11 Alexandria 0 NA NA 8.33333 3 HD1__13609 Steer_[S] 0.756036 1 74 72
022163 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 4 HD1__11216 Heifer_[H] 0.640646 1 75 75
022173 TC PTR02 11 Alexandria 0 NA Alexandria 9 3.5 HD1__11250 Heifer_[H] 0.682369 1 30 6
022174 TC PTR02 11 Alexandria 0 NA Alexandria 9 4 HD1__11172 Heifer_[H] 0.687505 1 91 72
022183 TC NPG09 11 Alexandria 0 NA NA 9 4 HD1__10647 Steer_[S] 0.645643 1 73 72
022185 TC PTR02 11 Alexandria 0 NA Alexandria 9 4 HD1__11195 Heifer_[H] 0.700496 0.997077230136067 121 30
022188 TC PBP02 11 Alexandria 0 NA Alexandria 7.5 3 HD1__11207 Heifer_[H] 0.69478 1 72 72
022189 TC NPG09 11 Alexandria 0 NA NA 8 6 HD1__13611 Steer_[S] 0.689073 0.965002257845314 30 145
022193 TC NPG09 11 Alexandria 0 NA NA 9 2 HD1__10648 Steer_[S] 0.673622 1 72 72
022199 TC PBP02 11 Alexandria 0 NA Alexandria 8 4 HD1__11240 Heifer_[H] 0.671528 1 33 75
022203 TC PTR02 11 Alexandria 0 NA NA 9 2 HD1__674 Heifer_[H] 0.650305 0.953515629566798 72 145
022205 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 4 HD1__675 Heifer_[H] 0.603467 0.954647415380566 129 75
022209 TC PBP02 11 Alexandria 0 NA Alexandria 8 1 HD1__11184 Heifer_[H] 0.691527 1 72 72
022211 TC NPG09 11 Alexandria 0 NA NA 9 2 HD1__10649 Steer_[S] 0.693885 1 72 72
022216 TC PBP02 11 Alexandria 0 NA Alexandria 7 4.5 HD1__11196 Heifer_[H] 0.646201 0.941138983460667 129 30
022218 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 2 HD1__11208 Heifer_[H] 0.73137 0.997867359772814 72 30
022219 TC PBP02 11 Alexandria 0 NA Alexandria 7.5 3 HD1__11218 Heifer_[H] 0.700111 0.915425796265155 129 72
022220 TC PTR02 11 Alexandria 0 NA Alexandria 8 3 HD1__13614 Heifer_[H] 0.69523 1 72 72
022222 TC PTR02 11 Alexandria 0 NA Alexandria 8 3 HD1__11229 Heifer_[H] 0.723717 0.970225887768845 72 63
022224 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 2 HD1__11241 Heifer_[H] 0.710142 0.999999941857453 72 78
022225 TC NPG09 11 Alexandria 0 NA NA 6.5 2 HD1__249 Steer_[S] 0.716309 0.915425796265155 129 72
022227 TC PTR02 11 Alexandria 0 NA Alexandria 9 4 HD1__11252 Heifer_[H] 0.665679 0.987556099458422 71 145
022232 TC PTR02 11 Alexandria 0 NA Alexandria 8 3 HD1__13615 Heifer_[H] 0.705549 0.915425796265155 72 129
022236 TC NPG10 11 Alexandria 0 NA NA 5.33333 4 HD1__13617 Steer_[S] 0.721732 0.939862641590886 73 47
022239 TC NPG10 11 Alexandria 0 NA NA 9 4 HD1__250 Steer_[S] 0.680141 1 74 71
022245 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 1 HD1__11197 Heifer_[H] 0.647407 1 72 72
022253 TC NPG09 11 Alexandria 0 NA NA 8 2 HD1__13618 Steer_[S] 0.699553 0.997867359772814 72 30
022254 TC PTR02 11 Alexandria 0 NA NA 8 3 HD1__677 Heifer_[H] 0.762466 1 76 72
022260 TC PBP02 11 Alexandria 0 NA NA 8 2 HD1__11219 Heifer_[H] 0.699983 1 6 72
022262 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 4.5 HD1__11230 Heifer_[H] 0.730553 1 72 76
022267 TC PBP02 11 Alexandria 0 NA Alexandria 8 4 HD1__11253 Heifer_[H] 0.634951 0.939862641590886 47 73
022268 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 2 HD1__11175 Heifer_[H] 0.696271 1 72 74
022272 TC PTR02 11 Alexandria 0 NA Alexandria 9 4 HD1__678 Heifer_[H] 0.706843 1 71 72
022273 TC PTR02 11 Alexandria 0 NA Alexandria 9 3 HD1__11198 Heifer_[H] 0.679548 0.997867359772814 30 72
022275 TC NPG10 11 Alexandria 0 NA NA 9 2 HD1__10653 Steer_[S] 0.716728 1 72 72
022276 TC NPG10 11 Alexandria 0 NA NA 8 4 HD1__10654 Steer_[S] 0.640947 0.97678928542496 22 53
022281 TC PTR02 11 Alexandria 0 NA Alexandria 8 3 HD1__13621 Heifer_[H] 0.661865 0.965002257845314 30 145
022282 TC PBP02 11 Alexandria 0 NA Alexandria 7.5 4 HD1__13622 Heifer_[H] 0.598721 0.931903326495533 72 149
022295 TC PTR02 11 Alexandria 0 NA Alexandria 9 1.5 HD1__679 Heifer_[H] 0.586424 0.932345610086123 72 126
022297 TC PTR02 11 Alexandria 0 NA NA 9 3 HD1__13623 Heifer_[H] 0.680428 0.999468162418832 72 59
022300 TC PTR02 11 Alexandria 0 NA Alexandria 8 4 HD1__11254 Heifer_[H] 0.657996 1 71 72
022302 TC NPG09 11 Alexandria 0 NA NA 6 2 HD1__10655 Steer_[S] 0.614687 0.915425796265155 72 129
022306 TC NPG09 11 Alexandria 0 NA NA 8.5 3 HD1__254 Steer_[S] 0.724015 1 73 72
022307 TC PBP02 11 Alexandria 0 NA Alexandria 9 2 HD1__13624 Heifer_[H] 0.674642 0.997867359772814 30 72
022308 TC PBP02 11 Alexandria 0 NA Alexandria 7.5 4 HD1__11199 Heifer_[H] 0.612302 0.954647415380566 75 129
022309 TC PBP02 11 Alexandria 0 NA Alexandria 8 2 HD1__11210 Heifer_[H] 0.672711 0.915425796265155 72 129
022319 TC PBP02 11 Alexandria 0 NA Alexandria 8 4 HD1__11220 Heifer_[H] 0.668419 1 73 7
022320 TC PTR02 11 Alexandria 0 NA Alexandria 8 3 HD1__13625 Heifer_[H] 0.630698 0.948831471266451 129 7
022322 TC PTR02 11 Alexandria 0 NA Alexandria 9 3 HD1__11232 Heifer_[H] 0.723088 1 74 72
022329 TC NPG10 11 Alexandria 0 NA NA 8.33333 4 HD1__10657 Steer_[S] 0.723264 1 72 74
022331 TC NPG10 11 Alexandria 0 NA NA 8.33333 4 HD1__13627 Steer_[S] 0.662116 0.915425796265155 129 72
022335 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 4 HD1__11188 Heifer_[H] 0.665475 1 71 75
022338 TC PTR02 11 Alexandria 0 NA Alexandria 7 3 HD1__11200 Heifer_[H] 0.791846 0.932345610086123 126 72
022341 TC PBP02 11 Alexandria 0 NA Alexandria 7 4 HD1__11221 Heifer_[H] 0.644526 0.941138983460667 30 129
022342 TC NPG10 11 Alexandria 0 NA NA 8 4 HD1__13628 Steer_[S] 0.687944 0.948424506760811 129 130
022343 TC NPG09 11 Alexandria 0 NA NA 9 5 HD1__13629 Steer_[S] 0.632469 1 145 145
022352 TC PTR02 11 Alexandria 0 NA Alexandria 7 4 HD1__13631 Heifer_[H] 0.658374 0.914891928596546 47 30
022355 TC PBP02 11 Alexandria 0 NA Alexandria 9 3.5 HD1__11178 Heifer_[H] 0.697694 0.901078877867375 44 71
022357 TC PBP02 11 Alexandria 0 NA Alexandria 8.5 2 HD1__11189 Heifer_[H] 0.636833 1 76 72
022363 TC PTR02 11 Alexandria 0 NA Alexandria 7 4 HD1__11201 Heifer_[H] 0.666654 0.915425796265155 72 129
022364 TC NPG09 12 Alexandria 0 NA NA 8.5 2 HD1__13633 Steer_[S] 0.716627 1 72 72
022376 TC PTR02 12 Alexandria 0 NA Alexandria 7 4 HD1__10713 Heifer_[H] 0.659127 0.94879927555904 71 129
022380 TC PBP02 12 Alexandria 0 NA Alexandria 9 2 HD1__11234 Heifer_[H] 0.70738 0.970225887768845 72 63
022382 TC PBP02 12 Alexandria 0 NA Alexandria 8 2 HD1__11245 Heifer_[H] 0.682663 0.953515629566798 72 145
022385 TC NPG09 12 Alexandria 0 NA NA 7.5 4 HD1__259 Steer_[S] 0.688763 1 120 9
022388 TC NPG09 12 Alexandria 0 NA NA 9 4 HD1__13635 Steer_[S] 0.671961 0.992700491088257 71 30
022399 TC PBP02 12 Alexandria 0 NA Alexandria 8 2 HD1__13639 Heifer_[H] 0.658516 0.941138983460667 129 30
022401 TC PTR02 12 Alexandria 0 NA Alexandria 9 4 HD1__11257 Heifer_[H] 0.726536 0.900582099502343 33 30
022403 TC PBP02 12 Alexandria 0 NA Alexandria 7.5 4 HD1__11179 Heifer_[H] 0.675727 1 71 60
022406 TC NPG09 12 Alexandria 0 NA NA 7.5 4 HD1__13641 Steer_[S] 0.622747 0.993779624458443 75 73
022408 TC PTR02 12 Alexandria 0 NA Alexandria 8 4 HD1__11202 Heifer_[H] 0.652242 0.987556099458422 145 71
022413 TC NPG10 12 Alexandria 0 NA NA 7.33333 4 HD1__260 Steer_[S] 0.654624 0.991811720977462 129 33
022414 TC NPG10 12 Alexandria 0 NA NA 9 5.5 HD1__10661 Steer_[S] 0.707772 0.910192945769938 72 18
022420 TC PBP02 12 Alexandria 0 NA NA 9 1 HD1__13643 Heifer_[H] 0.685993 1 72 91
022425 TC PBP02 12 Alexandria 0 NA Alexandria 8.5 4.5 HD1__11246 Heifer_[H] 0.616873 0.991795807066488 172 71
022426 TC PBP02 12 Alexandria 0 NA Alexandria 9 4.5 HD1__11258 Heifer_[H] 0.760123 1 72 73
022428 TC PBP02 1 Alexandria 0 NA Alexandria 9 3 HD1__13644 Heifer_[H] 0.659962 0.94879927555904 129 71
022429 TC PBP02 1 Alexandria 0 NA Alexandria 7 3 HD1__11191 Heifer_[H] 0.758373 1 128 126
022442 TC NPG09 1 Alexandria 0 NA NA 5.5 4 HD1__13647 Steer_[S] 0.701368 1 129 134
022444 TC PTR02 1 Alexandria 0 NA Alexandria 7 4 HD1__11247 Heifer_[H] 0.6673 0.94879927555904 129 71
023001 TC PBP02 9 Alcala 0 NA Alcala 8 4 HD1__11259 Heifer_[H] 0.715916 1 38 145
023002 TC NPG09 9 Alcala 0 NA NA 8 4 HD1__13524 Steer_[S] 0.78313 0.920478262957853 145 144
023003 TC PBP02 9 Alcala 0 NA Alcala 8.5 4 HD1__11192 Heifer_[H] 0.663214 0.991514368547679 145 129
023006 TC NPG10 9 Alcala 0 NA NA 6 4 HD1__154 Steer_[S] 0.69317 0.965370024397394 129 93
023009 TC PTR02 9 Alcala 0 NA Alcala 7 4.5 HD1__610 Heifer_[H] 0.621617 1 129 128
023010 TC NPG09 9 Alcala 0 NA NA 5.5 4 HD1__155 Steer_[S] 0.628682 0.915425796265155 129 72
023013 TC PTR02 9 Alcala 0 NA Alcala 6 4 HD1__11214 Heifer_[H] 0.629789 1 47 129
023020 TC NPG09 9 Alcala 0 NA NA 9 4 HD1__10616 Steer_[S] 0.547831 0.982451058049722 72 67
023022 TC PTR02 9 Alcala 0 NA Alcala 8 4 HD1__11260 Heifer_[H] 0.704757 1 145 145
023024 TC NPG09 9 Alcala 0 NA NA 8 4 HD1__156 Steer_[S] 0.709092 1 38 145
023032 TC PBP02 9 Alcala 0 NA Alcala 7.5 3 HD1__11306 Heifer_[H] 0.58823 1 129 129
023033 TC PBP02 9 Alcala 0 NA Alcala 5 4 HD1__11318 Heifer_[H] 0.656784 1 129 129
023034 TC NPG10 9 Alcala 0 NA NA 4 4 HD1__157 Steer_[S] 0.773642 0.991514368547679 145 129
023036 TC PTR02 9 Alcala 0 NA Alcala 8 4 HD1__11330 Heifer_[H] 0.701873 0.985705343304503 145 74
023038 TC PBP02 9 Alcala 0 NA Alcala 9 4 HD1__11342 Heifer_[H] 0.732109 1 74 74
023041 TC PBP02 9 Alcala 0 NA Alcala 9 6 HD1__11271 Heifer_[H] 0.596979 1 72 72
023044 TC PBP02 9 Alcala 0 NA Alcala 8 4 HD1__11283 Heifer_[H] 0.662845 0.915425796265155 129 72
023045 TC NPG09 9 Alcala 0 NA NA 9 4 HD1__13529 Steer_[S] 0.769421 1 151 143
023048 TC PBP02 9 Alcala 0 NA Alcala 5 3 HD1__11307 Heifer_[H] 0.630738 1 129 129
023057 TC NPG09 10 Alcala 0 NA NA 4.5 4 HD1__13531 Steer_[S] 0.605301 1 129 129
023058 TC PBP02 10 Alcala 0 NA NA 6.5 5 HD1__614 Heifer_[H] 0.64451 1 129 129
023061 TC PTR02 10 Alcala 0 NA NA 5 4 HD1__615 Heifer_[H] 0.602862 1 129 47
023064 TC PBP02 10 Alcala 0 NA Alcala 8 4 HD1__11296 Heifer_[H] 0.779361 0.982220376835657 72 40
023067 TC PBP02 10 Alcala 0 NA Alcala 9 4 HD1__11308 Heifer_[H] 0.715022 0.979728063970994 143 6
023068 TC PBP02 10 Alcala 0 NA NA 8 4 HD1__11320 Heifer_[H] 0.659598 0.915425796265155 129 72
023069 TC PBP02 10 Alcala 0 NA Alcala 6.5 4 HD1__11332 Heifer_[H] 0.732167 1 129 129
023070 TC PTR02 10 Alcala 0 NA NA 8 4 HD1__10720 Heifer_[H] 0.775109 1 73 72
023071 TC PBP02 10 Alcala 0 NA Alcala 8.5 4 HD1__11344 Heifer_[H] 0.673115 1 145 146
023072 TC PBP02 10 Alcala 0 NA Alcala 6 4 HD1__616 Heifer_[H] 0.606229 0.948424506760811 129 130
023079 TC NPG09 10 Alcala 0 NA NA 6 4 HD1__13534 Steer_[S] 0.722875 0.965517736048495 145 169
023082 TC NPG10 10 Alcala 0 NA NA 6.33333 4 HD1__160 Steer_[S] 0.59598 1 128 145
023085 TC PBP02 10 Alcala 0 NA Alcala 7 4 HD1__11273 Heifer_[H] 0.72899 0.98734022287071 129 40
023087 TC PBP02 10 Alcala 0 NA Alcala 9 4 HD1__618 Heifer_[H] 0.820701 0.965859273693252 72 69
023094 TC PBP02 10 Alcala 0 NA Alcala 6.5 4 HD1__11285 Heifer_[H] 0.5479 1 129 129
023095 TC PTR02 10 Alcala 0 NA Alcala 6 4 HD1__620 Heifer_[H] 0.598134 1 47 129
023097 TC PBP02 10 Alcala 0 NA Alcala 7.5 4.5 HD1__11297 Heifer_[H] 0.701921 0.94491879922921 46 74
023100 TC NPG09 9 Alcala 0 NA NA 6.5 4 HD1__13536 Steer_[S] 0.709282 0.991514368547679 129 145
023104 TC NPG09 9 Alcala 0 NA NA 4 4 HD1__10618 Steer_[S] 0.516812 0.947259950018441 129 28
023106 TC PBP02 9 Alcala 0 NA Alcala 6.5 4 HD1__11321 Heifer_[H] 0.689954 0.991514368547679 145 129
023115 TC NPG10 9 Alcala 0 NA NA 8 5 HD1__161 Steer_[S] 0.62823 0.969852224235318 95 47
023116 TC PTR02 9 Alcala 0 NA Alcala 7 4 HD1__11286 Heifer_[H] 0.54438 1 47 47
023119 TC NPG09 10 Alcala 0 NA NA 7 4 HD1__162 Steer_[S] 0.690912 0.98734022287071 129 40
023120 TC PTR02 10 Alcala 0 NA NA 7 5.5 HD1__622 Heifer_[H] 0.722343 1 40 40
023123 TC PTR02 10 Alcala 0 NA NA 5 4 HD1__13539 Heifer_[H] 0.603765 1 47 46
023124 TC PTR02 10 Alcala 0 NA Alcala 8 4 HD1__11298 Heifer_[H] 0.742908 1 121 38
023126 TC PBP02 10 Alcala 0 NA Alcala 8.5 4 HD1__11322 Heifer_[H] 0.599708 0.988981714084494 74 140
023128 TC PTR02 10 Alcala 0 NA NA 9 3 HD1__13540 Heifer_[H] 0.547389 0.945063766193164 73 129
023129 TC NPG10 10 Alcala 0 NA NA 8.33333 5.5 HD1__163 Steer_[S] 0.640102 0.982220376835657 40 72
023130 TC PBP02 10 Alcala 0 NA Alcala 8.5 4 HD1__11346 Heifer_[H] 0.668094 0.953515629566798 72 145
023133 TC PBP02 10 Alcala 0 NA Alcala 8.5 4 HD1__11264 Heifer_[H] 0.690303 1 72 74
023136 TC NPG10 10 Alcala 0 NA NA 6.33333 4 HD1__10621 Steer_[S] 0.614078 0.954647415380566 75 129
023146 TC PTR02 10 Alcala 0 NA Alcala 8 5 HD1__13543 Heifer_[H] 0.585368 0.991514368547679 129 145
023147 TC PBP02 10 Alcala 0 NA Alcala 5.5 4 HD1__11311 Heifer_[H] 0.602537 1 52 46
023149 TC NPG09 10 Alcala 0 NA NA 8.5 4 HD1__13544 Steer_[S] 0.752296 0.965002257845314 30 145
023154 TC PBP02 10 Alcala 0 NA Alcala 7.5 4 HD1__11335 Heifer_[H] 0.547224 0.998584438761576 146 129
023157 TC PTR02 11 Alcala 0 NA Alcala 5 4.5 HD1__13545 Heifer_[H] 0.619416 1 47 46
023164 TC PTR02 11 Alcala 0 NA Alcala 6 4 HD1__11288 Heifer_[H] 0.592155 1 129 129
023167 TC PTR02 11 Alcala 0 NA Alcala 5 4 HD1__13547 Heifer_[H] 0.697077 0.948424506760811 129 130
023168 TC PBP02 11 Alcala 0 NA Alcala 6.5 2 HD1__11312 Heifer_[H] 0.611816 1 47 129
023170 TC PTR02 12 Alcala 0 NA Alcala 5 4 HD1__11324 Heifer_[H] 0.563859 0.947259950018441 28 129
023175 TC PTR02 12 Alcala 0 NA NA 6 4 HD1__625 Heifer_[H] 0.667949 1 47 47
023179 TC PBP02 12 Alcala 0 NA NA 5.5 4 HD1__11348 Heifer_[H] 0.594175 1 128 38
023180 TC PBP02 12 Alcala 0 NA Alcala 7.5 4 HD1__11266 Heifer_[H] 0.611724 0.961957484728379 154 129
023181 TC PBP02 1 Alcala 0 NA Alcala 7 4 HD1__13549 Heifer_[H] 0.679055 0.914891928596546 47 30
023185 TC NPG09 12 Alcala 0 NA NA 7 4 HD1__13551 Steer_[S] 0.418165 0.93731249961092 28 79
023198 TC NPG09 12 Alcala 0 NA NA 7 4 HD1__13554 Steer_[S] 0.624934 1 129 129
023200 TC PBP02 12 Alcala 0 NA NA 7.5 4 HD1__13555 Heifer_[H] 0.603735 0.96079392796241 79 140
023201 TC PBP02 12 Alcala 0 NA Alcala 6.5 4.5 HD1__11313 Heifer_[H] 0.643528 0.998584438761576 146 129
023206 TC NPG10 11 Alcala 0 NA NA 7 4 HD1__13556 Steer_[S] 0.543357 0.954647415380566 75 129
023207 TC NPG09 12 Alcala 0 NA NA 5 4 HD1__13557 Steer_[S] 0.567704 0.910566857172571 28 146
023210 TC PBP02 12 Alcala 0 NA Alcala 8 4 HD1__11267 Heifer_[H] 0.675195 0.989371420864147 79 172
023211 TC NPG10 12 Alcala 0 NA NA 7.66667 4 HD1__10623 Steer_[S] 0.63443 0.939017455766502 47 75
023217 TC PBP02 12 Alcala 0 NA Alcala 5.5 4 HD1__11278 Heifer_[H] 0.590969 1 47 46
023221 TC PBP02 12 Alcala 0 NA Alcala 8.5 4 HD1__11290 Heifer_[H] 0.615818 0.991514368547679 145 129
023222 TC PBP02 12 Alcala 0 NA Alcala 6 4 HD1__11302 Heifer_[H] 0.536127 1 129 129
023223 TC PBP02 12 Alcala 0 NA Alcala 7 4 HD1__11314 Heifer_[H] 0.620522 1 129 129
023227 TC PBP02 12 Alcala 0 NA Alcala 6 4.5 HD1__11326 Heifer_[H] 0.60774 1 129 153
023232 TC PBP02 12 Alcala 0 NA Alcala 7.5 4 HD1__13561 Heifer_[H] 0.529219 0.965370024397394 129 93
023233 TC PTR02 12 Alcala 0 NA Alcala 6 4 HD1__627 Heifer_[H] 0.725583 0.941138983460667 129 30
023234 TC PTR02 11 Alcala 0 NA Alcala 7 4 HD1__11350 Heifer_[H] 0.722472 0.982220376835657 72 40
023235 TC PBP02 12 Alcala 0 NA Alcala 6.5 4 HD1__11268 Heifer_[H] 0.618839 0.947259950018441 129 28
023236 TC PBP02 12 Alcala 0 NA Alcala 5.5 4 HD1__11279 Heifer_[H] 0.631818 0.961629727332668 172 39
023237 TC PBP02 12 Alcala 0 NA Alcala 8 4 HD1__13562 Heifer_[H] 0.665327 0.951240476238721 38 30
023240 TC PBP02 1 Alcala 0 NA Alcala 6.5 4 HD1__11291 Heifer_[H] 0.624043 1 47 47
023244 TC PTR02 12 Alcala 0 NA Alcala 6 4 HD1__11303 Heifer_[H] 0.549773 1 129 140
023245 TC NPG09 11 Alcala 0 NA NA 7 4 HD1__13565 Steer_[S] 0.587925 1 129 129
023250 TC PBP02 12 Alcala 0 NA Alcala 7 4 HD1__11315 Heifer_[H] 0.614564 0.954647415380566 75 129
023252 TC PTR02 12 Alcala 0 NA Alcala 6 4.5 HD1__13566 Heifer_[H] 0.628056 0.986270279338481 129 94
023260 TC PBP02 12 Alcala 0 NA Alcala 7 4 HD1__10728 Heifer_[H] 0.655896 0.947259950018441 129 28
023261 TC PBP02 12 Alcala 0 NA Alcala 8 4.5 HD1__11327 Heifer_[H] 0.540318 0.947259950018441 28 129
023264 TC PBP02 12 Alcala 0 NA Alcala 6 4 HD1__11351 Heifer_[H] 0.630585 1 129 129
023265 TC PBP02 12 Alcala 0 NA NA 5.5 4 HD1__11269 Heifer_[H] 0.640327 1 47 28
023266 TC PBP02 12 Alcala 0 NA NA 6.5 2 HD1__13567 Heifer_[H] 0.593731 0.974638197145634 129 79
023267 TC PBP02 12 Alcala 0 NA Alcala 6.5 5 HD1__11280 Heifer_[H] 0.626526 1 129 129
023272 TC PBP02 12 Alcala 0 NA Alcala 7.5 4.5 HD1__11304 Heifer_[H] 0.604124 0.97476351059536 28 30
023273 TC PBP02 12 Alcala 0 NA Alcala 6.5 4 HD1__11316 Heifer_[H] 0.619023 1 47 129
023274 TC PTR02 12 Alcala 0 NA NA 9 4 HD1__11328 Heifer_[H] 0.638974 0.951850168156578 79 72
023277 TC PTR02 12 Alcala 0 NA Alcala 8 4 HD1__11281 Heifer_[H] 0.647664 0.991514368547679 145 129
023278 TC PBP02 12 Alcala 0 NA Alcala 6 4.5 HD1__11293 Heifer_[H] 0.591979 0.961923127996509 47 79
023282 TC PTR02 12 Alcala 0 NA Alcala 6 4 HD1__13568 Heifer_[H] 0.635522 0.963296158579818 129 126
023284 TC PBP02 12 Alcala 0 NA Alcala 6 4.5 HD1__13569 Heifer_[H] 0.50043 1 46 47
023285 TC NPG09 12 Alcala 0 NA NA 5 4 HD1__13570 Steer_[S] 0.620786 1 28 39
023289 TC PBP02 12 Alcala 0 NA Alcala 6 4.5 HD1__11329 Heifer_[H] 0.56367 1 129 129
023291 TC PBP02 12 Alcala 0 NA Alcala 6 4 HD1__11341 Heifer_[H] 0.640934 1 129 129
023296 TC PBP02 12 Alcala 0 NA Alcala 7 3.5 HD1__10735 Heifer_[H] 0.570679 1 129 47
023299 TC PBP02 1 Alcala 0 NA Alcala 6 2 HD1__11360 Heifer_[H] 0.59068 1 129 129
023300 TC PTR02 12 Alcala 0 NA Alcala 7 4 HD1__11369 Heifer_[H] 0.62752 1 47 47
023301 TC PTR02 12 Alcala 0 NA Alcala 7 4 HD1__11378 Heifer_[H] 0.633688 0.931074584938136 129 69
023303 TC PBP02 1 Alcala 0 NA Alcala 7 4.5 HD1__11388 Heifer_[H] 0.589848 0.961923127996509 79 47
023306 TC PBP02 1 Alcala 0 NA Alcala 6 4.5 HD1__13573 Heifer_[H] 0.468069 1 47 47
023309 TC PTR02 12 Alcala 0 NA Alcala 8 4 HD1__13574 Heifer_[H] 0.597815 0.974638197145634 79 129
025004 TC NPG09 10 Mandalay 0 NA NA 6 4 HD1__13475 Steer_[S] 0.499008 0.991514368547679 145 129
025008 TC NPG09 10 Mandalay 0 NA NA 7.5 4.5 HD1__10593 Steer_[S] 0.66859 0.915425796265155 72 129
025009 TC NPG09 11 Mandalay 0 NA NA 6 4 HD1__142 Steer_[S] 0.610839 0.962116379550636 28 145
025012 TC PBP02 10 Mandalay 0 NA Mandalay 8 4 HD1__11379 Heifer_[H] 0.571889 0.982220376835657 72 40
025013 TC PTR02 11 Mandalay 0 NA Mandalay 7 4 HD1__592 Heifer_[H] 0.709032 1 129 128
025014 TC PBP02 11 Mandalay 0 NA Mandalay 7 4 HD1__11389 Heifer_[H] 0.707431 0.948831471266451 129 7
025019 TC NPG09 11 Mandalay 0 NA NA 6.5 4 HD1__10594 Steer_[S] 0.685043 0.991514368547679 129 145
025020 TC NPG09 10 Mandalay 0 NA NA 5.5 4 HD1__143 Steer_[S] 0.617671 0.947259950018441 28 129
025022 TC NPG03 10 Mandalay 0 NA NA 2 4 HD1__13477 Steer_[S] 0.704262 0.945063766193164 73 129
025029 TC NPG10 10 Mandalay 0 NA NA 5 4 HD1__13479 Steer_[S] 0.604776 0.991514368547679 145 129
025034 TC PTR02 10 Mandalay 0 NA Mandalay 7 4 HD1__11398 Heifer_[H] 0.746849 0.936281452120541 79 145
025049 TC PBP02 10 Mandalay 0 NA Mandalay 6.5 4 HD1__11370 Heifer_[H] 0.611171 0.991514368547679 129 145
025050 TC NPG10 10 Mandalay 0 NA NA 5 4 HD1__145 Steer_[S] 0.495136 0.991514368547679 145 129
025051 TC PTR02 10 Mandalay 0 NA Mandalay 9 4 HD1__11380 Heifer_[H] 0.549675 0.94732802144786 63 47
